Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
38,Writer,35081.49,3047.4575,6,,16,2,Credit-Builder Loan,23,16,6.57,0,Standard,1025.79,37.67921305,25,Yes,51.97855084,171.6905163,Low_spent_Small_value_payments,371.0766828,0
18,_______,40000.96,3187.413333,3,3,5,1,Debt Consolidation Loan,30,13,14.58,2,Poor,1326.39,32.02907597,21,Yes,17.28816023,188.4351481,Low_spent_Small_value_payments,403.018025,0
44,Musician,59125.92,5224.16,9,9,32,9,Mortgage Loan,34,17,15.64,9,Poor,2676.54,31.41574772,7,Yes,339.702387,305.7591653,High_spent_Small_value_payments,136.9544477,0
45,Engineer,113238.84,9705.57,1,5,6,2,Debt Consolidation Loan,2,0,10.99,0,Good,115.48,44.28936093,30,No,163.6825505,79.68542782,High_spent_Large_value_payments,967.1890217,1
50,Accountant,120948.16,10373.01333,0,5,2,2,Mortgage Loan,18,8,7.61,1,Good,16.36,31.94224477,25,No,121.8453296,276.920768,High_spent_Medium_value_payments,888.5352357,1
14,Media_Manager,11877.735,724.81125,3,4,15,7,Student Loan,14,8,9.64,6,Standard,172.91,34.12228664,32,NM,22.91934963,13.83749714,High_spent_Medium_value_payments,285.7242782,0
38,Manager,27964.68,2224.39,8,3,6,4,Auto Loan,18,14,2.84,1,Standard,1213.1,23.27246568,24,No,52.44953078,297.7425456,Low_spent_Small_value_payments,162.2469236,0
45,Accountant,53352.6,4345.05,6,10,30,7,Mortgage Loan,23,20,17.81,9,Poor,3576.63,33.66162599,16,Yes,245.9249415,87.12737299,High_spent_Medium_value_payments,351.4526855,0
20,Writer,42395.16,3491.93,1,5,8,4,Mortgage Loan,2,2,9.4,0,Good,940.91,25.46708436,24,No,135.0186833,47.67064935,High_spent_Large_value_payments,406.5036674,1
17,Architect,14099.52,1108.96,8,7,20,4,Student Loan,36,17,12.43,6,Standard,1288.65,34.02443561,20,NM,23.91646457,81.76635779,Low_spent_Medium_value_payments,285.2131776,0
38,Journalist,30739.3,2298.608333,4,4,13,6,Student Loan,15,8,16.7,4,Poor,1365.58,26.84751222,25,Yes,135.2381411,179.1144968,Low_spent_Large_value_payments,185.5081955,0
42,Musician,53387.88,4437.99,5,5,5,1,Student Loan,22,14,13.39,8,Standard,1106.86,32.6977368,11,Yes,23.0272467,121.0107756,High_spent_Medium_value_payments,549.7609777,0
36,Mechanic,24577.48,2055.123333,5,5,18,6,Student Loan,23,12,11.91,5,Standard,844.54,33.2786337,16,Yes,95.53848737,10000,High_spent_Large_value_payments,317.2186071,0
33,Teacher,37482.98,3399.581667,5,6,6,1,Personal Loan,3,12,3.73,0,Good,1433.89,32.28449596,26,No,29.67547632,311.4099474,!@9#%8,278.872743,1
28,Musician,33787.3,2956.608333,7,5,34,6,Mortgage Loan,49,15,0.72,6,Poor,2813.15,34.63323922,16,Yes,77430,41.73008128,High_spent_Medium_value_payments,402.3775943,0
20,Mechanic,75506.42,6050.201667,1,4,5,1,Auto Loan,1,1,3.44,2,Good,1069.19,30.74164695,24,No,60.90364323,218.5399024,Low_spent_Medium_value_payments,605.576621,0
23,Doctor,63983.16,5318.93,9,8,30,7,Personal Loan,42,21,25.34,12,Poor,3622.14,36.60611565,17,Yes,189.0601537,84.92304231,High_spent_Medium_value_payments,507.909804,0
48,Developer,33057.46,2836.788333,4,3,,2,Personal Loan,27,10,7.08,4,Standard,954.98,29.79362463,32,No,28.90233879,190.7695862,Low_spent_Small_value_payments,354.0069083,0
,Scientist,41729.08,3750.423333,6,10,24,5,Auto Loan,50,22,16.51,7,Poor,2617.44,35.58781685,18,Yes,155.9578428,92.1164808,High_spent_Large_value_payments,366.9680097,0
24,Architect,68911.26,5871.605,8,6,20,2,Payday Loan,18,10,10.5,6,Standard,174.74,33.33837872,18,Yes,81.89072477,493.2673326,Low_spent_Small_value_payments,302.0024426,0
21,Writer,19243.9,1442.658333,6,5,19,4,Student Loan,15,14,7.88,6,Standard,1889.31,30.24494633,5,Yes,62.02620965,108.6419531,!@9#%8,253.5976706,0
42,Architect,35758.39,3212.865833,3,3,15,3,Debt Consolidation Loan,30,21,8.82,6,Standard,785.19,37.51391176,16,Yes,49.72792354,237.5419851,Low_spent_Medium_value_payments,314.0166747,0
25,Writer,104562.72,8428.56,8,7,15,7,Home Equity Loan,30,12,11.24,8,Standard,615.39,31.63155073,7,Yes,418.4528306,201.3948413,High_spent_Large_value_payments,463.0083281,0
37,Mechanic,22953.95,2180.829167,7,6,13,1,Auto Loan,18,11,-2.31,2,Standard,176.51,34.98236372,30,No,12.16263753,92.1142065,High_spent_Medium_value_payments,363.8060726,0
33,_______,107688.4,9252.033333,5,3,13,4,Auto Loan,7,12,17.59,6,Standard,670.36,37.74167613,22,Yes,191.447968,373.2335903,High_spent_Small_value_payments,620.521775,0
35,Writer,62792.1,5157.675,7,6,26,2,Credit-Builder Loan,41,18,3.42,6,Poor,2362.56,34.95868631,14,Yes,100.4981151,294.3347932,Low_spent_Medium_value_payments,400.9345917,0
17,Journalist,35296.32,2939.36,7,6,5,4,Credit-Builder Loan,21,10,13.91,5,Standard,902.23,27.00849289,27,NM,59.16549864,103.2143146,High_spent_Medium_value_payments,381.5561868,0
40,Architect,17893.36,1630.113333,4,4,7,2,Debt Consolidation Loan,30,19,19.41,6,Standard,2405.5,39.86167964,22,Yes,27.73646464,66.12652359,Low_spent_Large_value_payments,339.1483451,0
25,Musician,54539.52,4540.96,8,5,30,5,Credit-Builder Loan,15,22,5.99,11,Poor,4779.68,32.33662985,7,Yes,189.9195019,95.45417139,High_spent_Small_value_payments,428.7223267,0
,Doctor,37937.56,3129.463333,10,6,30,7,Student Loan,36,24,22.29,6,Poor,3339.22,27.17717273,8,Yes,243.0830684,61.31144463,High_spent_Medium_value_payments,258.5518203,0
36,Doctor,73606.16,5852.846667,3,7,17,6,Mortgage Loan,18,12,9.06,12,Standard,1707.18,28.818301,17,Yes,330.7686288,407.0611465,Low_spent_Medium_value_payments,127.4548914,0
,Engineer,41691.16,3259.263333,7,8,17,6,Mortgage Loan,27,20,21.32,9,Poor,4786.62,31.91753366,5,Yes,193.3982778,129.420363,High_spent_Medium_value_payments,253.1076925,0
32,Writer,59641.5,4974.125,8,7,27,7,Mortgage Loan,24,22,23.99,,Poor,3116.46,30.2684858,2,Yes,260.9494756,450.2884072,Low_spent_Medium_value_payments,66.17461729,0
32,Lawyer,50573.82,4175.485,8,6,10,5,Student Loan,21,8,12.95,4,Standard,1969.76,32.99095963,6,Yes,105.7122202,157.0047948,!@9#%8,424.831485,0
43,Engineer,11900.03,1264.669167,3,5,18,4,Mortgage Loan,15,12,2.86,0,Standard,399.01,27.05211917,19,No,35.54622166,95.0775898,Low_spent_Small_value_payments,285.8431052,0
39,Developer,17046.75,1544.5625,7,5,25,5,Mortgage Loan,47,25,24.59,7,Poor,3487.3,31.28554354,4,Yes,51.68830486,26.27863175,High_spent_Large_value_payments,316.4893134,0
35,Architect,116680.84,10017.40333,5,5,8,3,Auto Loan,5,9,11.63,5,Standard,341.88,32.90924035,28,Yes,178.3581441,99.79565859,High_spent_Large_value_payments,963.5865306,0
24,Entrepreneur,26554.52,2114.876667,4,3,20,3,Debt Consolidation Loan,25,11,4.72,6,Standard,1114.46,27.54833605,14,Yes,62.16581046,26.32778267,High_spent_Large_value_payments,362.9940735,0
20,Lawyer,21555.5,2006.291667,6,6,20,2,Student Loan,29,9,16.58,5,Standard,857.88,35.2090025,8,Yes,22.7722112,237.8615344,Low_spent_Small_value_payments,229.995421,0
25,Musician,166102.8,14034.9,,3,11,2,Auto Loan,13,1,6.22,4,Good,953.24,39.20515075,28,No,194.6938168,152.7749277,High_spent_Large_value_payments,1296.021255,1
31,_______,57906.8,4734.566667,6,7,27,5,Mortgage Loan,49,23,30.63,8,Poor,2501.85,33.01744021,18,NM,182.2752672,353.2817496,Low_spent_Small_value_payments,227.8996499,0
25,Engineer,82382.62,7097.218333,2,7,10,1,Student Loan,8,10,9.18,4,Good,1231.32,34.64800415,32,No,56.537626,101.1397446,High_spent_Large_value_payments,792.0444627,1
14,_______,35397.98,3077.831667,6,5,11,6,Mortgage Loan,5,10,15.51,6,Standard,1892.22,25.65091967,19,Yes,139.9411148,135.3044815,Low_spent_Small_value_payments,322.5375703,0
38,Scientist,45536.43,3735.7025,10,9,33,7,Student Loan,45,27,16.87,8,Poor,3415.38,29.41575509,16,NM,232.9455056,10000,High_spent_Medium_value_payments,273.2332793,0
24,Developer,47725.98,4099.165,7,8,32,3,Mortgage Loan,45,11,16.52,11,Standard,2554.95,28.14089755,21,Yes,65.97000195,112.7712478,High_spent_Small_value_payments,491.1752502,0
26,Doctor,81864.56,6882.046667,8,5,11,7,Mortgage Loan,6,17,16.07,5,Standard,1210.87,25.58724317,20,Yes,74.80770126,192.2573058,High_spent_Medium_value_payments,671.1396596,0
26,Scientist,30632.94,2535.745,3,5,1,2,Student Loan,12,3,14.08,0,Good,31.5,25.74445565,22,NM,44.89049415,161.9488122,High_spent_Small_value_payments,306.7351936,0
46,_______,136556.44,11613.70333,5,4,6,1,Student Loan,21,18,1.49,1,Standard,694.02,41.11559787,34,No,94.17978857,125.8330894,High_spent_Large_value_payments,1181.357455,0
27,_______,63484.24,5157.353333,5,7,10,2,Debt Consolidation Loan,26,10,11.12,4,Good,295.16,36.91531598,29,No,68.14234085,110.5938261,!@9#%8,576.9991664,0
53,Accountant,29508.41,2576.034167,7,4,9,1,Payday Loan,18,11,5.75,1,Poor,333.86,32.21920953,21,No,16.5472122,145.0321511,Low_spent_Small_value_payments,386.0240534,0
51,Entrepreneur,128515.52,10879.62667,4,4,5,1,Personal Loan,25,9,1.24,2,Good,721.91,32.5087361,32,No,96.77814029,352.7665989,High_spent_Small_value_payments,898.4179275,0
35,Accountant,7309.155,567.09625,6,8,19,4,Auto Loan,38,11,5.56,8,Standard,1318.12,39.57073091,15,Yes,20.29077116,30.0383272,Low_spent_Small_value_payments,296.3805266,0
25,Journalist,42534.99,3468.5825,7,6,15,7,Mortgage Loan,34,19,15.53,11,Standard,1489.73,24.6409318,14,Yes,214.0097779,155.9746551,Low_spent_Medium_value_payments,256.873817,0
31,Journalist,80877.72,6805.81,6,7,30,6,Mortgage Loan,35,20,15.22,6,Poor,3815.21,34.14668285,16,Yes,253.6070168,171.2586131,High_spent_Large_value_payments,495.7153701,0
39,Accountant,32897.91,2468.4925,3,3,5,3,Student Loan,5,15,11.7,0,Standard,342.77,33.52706335,34,NM,47.73495058,132.6060227,Low_spent_Large_value_payments,336.5082767,0
50,Entrepreneur,77020.76,6156.396667,0,3,,2,Auto Loan,16,10,8.76,1,Good,380.09,32.08422623,36,No,92.21433911,103.9139964,High_spent_Large_value_payments,659.5113312,1
17,Accountant,61281.6,5208.8,7,7,11,4,Auto Loan,18,12,17.13,7,Standard,1350.4,30.74691403,7,Yes,197.61091,138.7912653,High_spent_Medium_value_payments,434.4778247,0
39,Doctor,120174.4,10016.53333,7,4,6,1,Mortgage Loan,19,14,17.67,7,Standard,828.59,41.95031658,24,Yes,94.89845431,313.5295443,High_spent_Medium_value_payments,843.2253347,0
24,Media_Manager,20588.45,1557.704167,6,10,23,4,Debt Consolidation Loan,18,18,5.12,11,Poor,2160.86,37.92039593,13,Yes,54.05859209,173.8992723,!@9#%8,217.8125523,0
41,Lawyer,47817.32,3814.776667,3,6,13,1,Personal Loan,7,10,10.67,4,Standard,180.53,38.0969621,25,Yes,47123,145.1644737,High_spent_Medium_value_payments,447.385034,0
45,Musician,14320.27,1026.355833,7,10,27,7,Mortgage Loan,53,21,10.49,6,Poor,1482.09,33.89069312,11,Yes,74.27013134,71.28545706,Low_spent_Medium_value_payments,237.0799949,0
26,Manager,87263.22,7297.935,8,6,16,1,Mortgage Loan,17,14,7.82,8,Standard,135.88,30.19364726,33,Yes,67.17035352,196.9079885,High_spent_Medium_value_payments,715.715158,0
22,Journalist,33907.86,2562.655,3,7,8,2,Payday Loan,7,9,2.04,1,Good,1354.46,39.72824591,22,No,36.35654731,37.38750608,High_spent_Large_value_payments,422.5214466,0
41,_______,37261.31,2948.109167,5,2,5,4,Student Loan,8,5,1.01,1,Good,95.89,39.13079266,22,No,123.1140715,238.6961101,Low_spent_Small_value_payments,223.0007351,1
32,Media_Manager,32853.06,2929.755,8,8,33,6,Student Loan,43,27,26.66,9,Poor,3178.65,25.04220633,16,Yes,102.5771422,262.1409327,Low_spent_Medium_value_payments,208.2574251,0
21,Entrepreneur,16644.79,1547.065833,7,6,24,9,Mortgage Loan,19,20,9.93,11,Poor,3519.49,31.43356635,12,Yes,100.765767,59.17810472,High_spent_Small_value_payments,254.7627116,0
21,_______,40377.89,3206.824167,5,7,2,4,Auto Loan,10,7,6.35,4,Good,1410.14,25.42988592,27,No,119.1397369,417.972134,Low_spent_Small_value_payments,73.57054582,0
30,Accountant,7621.8,914.15,6,10,28,6,Mortgage Loan,18,19,31.01,10,Poor,4128.98,29.71451462,10,NM,24.90626336,44.60070292,Low_spent_Small_value_payments,311.9080337,0
45,Architect,35208.2,2919.016667,5,2,5,2,Credit-Builder Loan,8,0,7.34,4,Good,630.29,37.48488146,16,NM,44.730081,92.7292128,High_spent_Medium_value_payments,404.4423729,1
16,Developer,58820.44,4763.703333,8,9,24,8,Student Loan,48,19,29.97,7,Poor,3984.74,30.1296463,10,Yes,280.1873856,169.1055133,High_spent_Medium_value_payments,277.0774344,0
37,Media_Manager,28061.52,2128.46,5,1,5,4,Mortgage Loan,3,8,9.31,4,Good,1020.77,33.65098782,23,No,49.43233977,213.4504553,Low_spent_Small_value_payments,239.9632049,1
18,Architect,114614.88,9369.24,6,6,9,3,Auto Loan,5,9,9.06,1,Poor,1379.67,29.62460134,31,Yes,180.9107227,139.2381149,High_spent_Large_value_payments,856.7751624,0
33,Mechanic,63258.9,5061.575,6,6,11,1,Payday Loan,19,8,4.78,4,Good,137.98,29.32842939,27,No,28.64388926,413.5259126,Low_spent_Large_value_payments,333.9876981,1
36,Architect,33868.83,3065.4025,5,3,16,4,Auto Loan,11,13,8.2,7,Standard,664.61,30.96327084,10,Yes,56.46757067,10000,Low_spent_Small_value_payments,402.0178545,0
53,Manager,129204.92,10508.07667,5,6,12,4,Auto Loan,5,17,1.54,1,Poor,1075.37,29.64304442,24,Yes,277.6108852,10000,Low_spent_Small_value_payments,184.6599608,0
17,Journalist,70260.2,5564.016667,9,7,20,5,Mortgage Loan,60,24,8.97,8,Poor,2228.79,29.01706671,26,Yes,246.3786449,10000,Low_spent_Medium_value_payments,58.4982012,0
44,Media_Manager,50643.18,4465.265,9,7,34,8,Mortgage Loan,48,20,7.81,12,Poor,1513.28,32.6265254,14,NM,217.4305742,112.2618006,!@9#%8,366.8341252,0
15,Developer,7829.225,560.4354167,9,6,34,9,Mortgage Loan,38,15,16.22,7,Poor,4579.09,25.68412293,2,Yes,37.73561457,30.84799661,Low_spent_Medium_value_payments,267.4599305,0
44,Developer,111755.6,9488.966667,3,7,14,2,Mortgage Loan,17,11,13.79,0,Standard,407.8,30.31934434,29,Yes,126.7042403,369.2564084,Low_spent_Medium_value_payments,732.936018,0
38,Entrepreneur,33827.58,2736.965,8,3,14,2,Debt Consolidation Loan,10,11,17.96,0,Poor,1191.4,35.03291395,38,Yes,32.36085257,42.70791775,High_spent_Large_value_payments,438.6277297,0
,Scientist,73140.38,5799.031667,3,5,15,1,Auto Loan,6,12,14.56,5,Standard,1056.32,27.73481035,29,Yes,44.98159232,120.0264372,High_spent_Large_value_payments,654.8951372,0
20,Journalist,63515.92,5566.993333,3,7,3,1,Home Equity Loan,3,0,0.65,4,Good,609.25,26.33611122,39,No,29.28936491,426.6181777,Low_spent_Medium_value_payments,380.7917908,1
21,Lawyer,7680.08,544.0066667,6,6,30,5,Student Loan,61,26,1.89,12,Poor,2181.01,38.18120468,21,Yes,19.06032272,19.89928477,Low_spent_Medium_value_payments,295.4410592,0
20,Scientist,33000.46,2772.038333,8,4,10,4,Student Loan,10,17,19.23,0,Standard,33.61,37.5158093,29,Yes,17588,130.8467024,High_spent_Small_value_payments,348.4670276,0
29,Accountant,80918.14,6444.178333,2,5,8,4,Mortgage Loan,11,5,3.32,1,Good,216.05,27.90545095,32,No,192.7597872,108.8163414,High_spent_Medium_value_payments,592.8417048,1
29,Journalist,62237.13,5350.4275,4,4,5,5,Student Loan,15,20,11.76,4,Standard,2547.59,37.71825549,12,Yes,208.9293297,188.6462269,High_spent_Medium_value_payments,387.4671934,0
,Engineer,13627.925,1248.660417,5,7,11,7,Mortgage Loan,26,18,17.28,4,Standard,639.32,40.82461992,10,Yes,39.90635564,87.44533055,Low_spent_Small_value_payments,287.5143555,0
22,Accountant,80983.64,6692.636667,6,3,15,4,Student Loan,19,18,16.91,7,Standard,982.44,39.7551259,34,Yes,188.4565952,149.3772514,High_spent_Medium_value_payments,581.42982,0
19,Writer,127883.4,10874.95,6,7,13,4,Mortgage Loan,27,8,16.55,1,Standard,820.08,41.30791266,34,Yes,227.6577005,187.8147741,High_spent_Medium_value_payments,922.0225254,0
43,Engineer,20234.93,1684.244167,6,9,18,9,Mortgage Loan,52,18,24.66,8,Poor,3695.47,34.97946975,6,Yes,105.1741959,29.60446109,High_spent_Medium_value_payments,283.6457596,0
28,Entrepreneur,30411.9,2772.325,4,6,11,7,Mortgage Loan,9,15,8.68,12,Poor,2261.01,25.49928618,9,Yes,112.7534342,119.992452,High_spent_Small_value_payments,304.4866137,0
14,Mechanic,10041.885,945.82375,10,7,16,3,Auto Loan,30,18,19.61,11,Poor,2128.94,36.25079023,19,Yes,19.12355551,92.1800343,Low_spent_Small_value_payments,273.2787852,0
49,Engineer,72790.92,6087.91,3,5,5,4,Student Loan,9,8,5.89,0,Good,702.65,37.32753767,37,NM,157.3041565,200.4835284,Low_spent_Large_value_payments,521.0033152,1
41,Journalist,87502.53,7277.8775,7,7,14,3,Mortgage Loan,25,16,6.35,3,Standard,1071.88,34.21126724,28,No,167.9597938,273.1937122,High_spent_Medium_value_payments,536.634244,0
35,Musician,27909.81,2574.8175,5,5,12,1,Mortgage Loan,12,19,-0.71,3,Good,1128.36,37.32027505,29,No,21.47733545,85.87327331,Low_spent_Medium_value_payments,430.1311412,1
55,Musician,35234.99,2827.249167,3,5,8,2,Mortgage Loan,6,2,9.89,4,Good,1369.84,34.15553426,20,No,46.84749756,92.83036263,High_spent_Medium_value_payments,393.0470565,1
31,Lawyer,45917,3714.416667,4,7,7,1,Payday Loan,13,6,5.01,1,Standard,170.33,36.14569256,30,Yes,25.73479098,36.07279643,High_spent_Large_value_payments,549.6340793,0
27,Architect,27395.53,2414.960833,5,3,5,4,Mortgage Loan,12,11,3.57,3,Poor,410.57,29.57017253,25,No,79.67404242,17.81610485,High_spent_Large_value_payments,384.0059361,0
18,Engineer,25784.65,1853.720833,3,7,20,6,Student Loan,15,10,11.79,6,Standard,1181.19,27.93132921,14,Yes,100.3082272,150.9289606,Low_spent_Medium_value_payments,214.1348955,0
32,Mechanic,14295.47,1392.289167,6,7,19,6,Mortgage Loan,43,25,17.33,6,Poor,4509.55,30.35236898,3,Yes,55.68921871,63.52636557,Low_spent_Medium_value_payments,300.0133324,0
44,Writer,36479.27,3241.939167,1,7,7,2,Home Equity Loan,11,12,-3.99,1,Poor,719.7,30.59744485,29,No,44.37575933,76.59394572,High_spent_Large_value_payments,443.2242116,0
16,Writer,61627.35,4993.6125,8,6,26,7,Student Loan,7,11,21.57,8,Standard,2258.24,38.28230737,19,Yes,262.3144504,55.9034274,High_spent_Large_value_payments,421.1433722,0
49,Mechanic,19577.155,1659.429583,3,2,1,2,Student Loan,3,8,10.94,3,Good,1140.51,35.39827263,22,No,20.76029447,223.6794598,Low_spent_Small_value_payments,211.5032041,1
50,Architect,88783.92,7405.66,2,1,6,4,Credit-Builder Loan,2,10,10.33,0,Good,522.23,39.19727962,21,No,160.5243372,229.2361516,High_spent_Small_value_payments,610.8055112,1
21,Media_Manager,26030.03,2146.169167,4,3,13,3,Home Equity Loan,6,20,11.7,1,Standard,595.44,27.62568513,32,No,38.32453885,30.36711545,High_spent_Large_value_payments,385.9252624,0
38,Journalist,32244.75,2555.0625,8,7,12,1,Auto Loan,28,9,16.03,7,Poor,1001.48,34.15726037,30,NM,22.35372557,148.2804801,Low_spent_Small_value_payments,374.8720443,0
32,Accountant,16907.7,1235.975,6,7,24,8,Mortgage Loan,51,22,24,9,Poor,2887.41,34.76286293,13,Yes,59.01348879,150.762513,Low_spent_Small_value_payments,203.8214983,0
27,Mechanic,9385.19,1061.099167,8,9,30,5,Mortgage Loan,24,16,19.21,12,Poor,2430.27,31.78986073,11,Yes,30.88809393,103.3404838,Low_spent_Small_value_payments,261.8813389,0
31,Musician,16942.39,1511.865833,7,4,20,4,Mortgage Loan,17,9,19.89,8,Standard,78.27,39.78419675,25,Yes,46.11596979,87.58846206,High_spent_Small_value_payments,277.4821515,0
26,Engineer,63876.62,5358.051667,3,5,7,4,Student Loan,12,2,8.79,3,Good,1014.51,31.97864115,28,No,145.0368565,160.9293136,High_spent_Small_value_payments,489.8389966,1
34,Teacher,17200.97,1185.414167,8,9,27,4,Mortgage Loan,24,10,7.3,9,Standard,1513.27,39.94453758,15,Yes,48.51381569,120.9813249,Low_spent_Small_value_payments,239.046276,0
22,Teacher,29674.93,2681.910833,3,4,10,3,Mortgage Loan,6,13,7.46,0,Good,688.84,28.02325908,31,No,46.60421927,73.14369387,High_spent_Medium_value_payments,398.4431702,1
33,_______,14595.6,1058.3,8,5,30,3,Student Loan,20,18,16.12,10,Poor,2075.14,36.08182102,14,Yes,34.84204627,63.1199918,High_spent_Small_value_payments,267.8679619,0
21,Architect,76154.56,6433.213333,7,8,26,7,Debt Consolidation Loan,42,23,5.03,9,Poor,2144.36,32.85022964,18,Yes,321.1234184,292.8831019,Low_spent_Small_value_payments,319.314813,0
40,Entrepreneur,32959.87,2957.655833,2,5,12,4,Debt Consolidation Loan,4,11,0.69,0,Good,1030.14,27.17745045,21,No,60.9407457,395.7857825,Low_spent_Small_value_payments,129.0390551,0
30,Developer,39420.54,3389.045,6,8,33,7,Student Loan,25,19,14.99,9,Standard,1962.59,38.42252362,27,Yes,185.6925413,43.11308727,High_spent_Medium_value_payments,360.0988714,0
,_______,11176.27,680.3558333,7,3,20,4,Auto Loan,5,16,6.48,4,Poor,374.7,32.37270258,19,No,19.38330153,90.99618855,Low_spent_Small_value_payments,247.6560933,0
49,Doctor,14366.56,1211.213333,1,2,3,1,Student Loan,8,6,11.48,2,Poor,411.98,38.64810248,25,No,7.737807249,109.4370448,Low_spent_Small_value_payments,293.9464813,1
31,Manager,106309.8,8925.15,5,3,8,3,Credit-Builder Loan,9,13,5.81,2,Good,241.08,28.61961902,21,No,197.6274018,493.5086431,High_spent_Small_value_payments,461.3789551,1
23,_______,101114.73,8679.2275,6,6,8,3,Student Loan,20,9,18.91,5,Standard,1190.45,40.63645254,13,Yes,209.6448868,228.1677683,Low_spent_Medium_value_payments,710.110095,0
20,_______,15837.31,1019.775833,8,6,16,8,Debt Consolidation Loan,54,196,13.88,12,Poor,3336.83,34.41584636,5,Yes,63.58758779,80.56941323,Low_spent_Small_value_payments,247.8205823,0
29,Scientist,11126.925,1049.24375,7,6,12,1,Student Loan,11,16,8.95,1,Poor,381.82,31.05235825,36,No,7.9287203,103.1324583,Low_spent_Medium_value_payments,273.8631964,1
38,Journalist,11954.335,932.1945833,5,6,18,1,Auto Loan,26,12,0.7,2,Standard,74.04,31.59701981,25,NM,7.925876128,56.80327028,Low_spent_Medium_value_payments,308.4903119,0
